Make Id,Make,Make Model,Model,Trim Description,Engine Id,Engine Fuel Type,Engine Cylinders,Engine Size,Engine Horsepower Hp,Engine Rpm,Engine Drive Type,Engine Transmission,Body Id,Body Type,Body Doors,Body Seats
37,Mercedes-Benz,Mercedes-Benz Sprinter Worker,Sprinter Worker,"144"" WB Cargo 3dr Van (3.0L 6cyl Turbodiesel 5A)",14330,diesel,V6,3,188,3800,rear wheel drive,5-speed shiftable automatic,14330,Van,4,2
37,Mercedes-Benz,Mercedes-Benz Sprinter Worker,Sprinter Worker,"144"" WB Cargo 3dr Van w/High Roof (3.0L 6cyl Turbodiesel 5A)",14331,diesel,V6,3,188,3800,rear wheel drive,5-speed shiftable automatic,14331,Van,4,2
37,Mercedes-Benz,Mercedes-Benz Sprinter Worker,Sprinter Worker,"170"" WB Cargo 3dr Van w/High Roof (3.0L 6cyl Turbodiesel 5A)",14332,diesel,V6,3,188,3800,rear wheel drive,5-speed shiftable automatic,14332,Van,4,2
17,MINI,MINI Clubman,Clubman,Cooper 4dr Hatchback (1.5L 3cyl Turbo 6M),14333,gas,I3,1.5,134,4400,front wheel drive,6-speed manual,14333,Hatchback,5,5
17,MINI,MINI Clubman,Clubman,Cooper ALL4 4dr Hatchback AWD (1.5L 3cyl Turbo 6M),14334,gas,I3,1.5,134,4400,all wheel drive,6-speed manual,14334,Hatchback,5,5
17,MINI,MINI Clubman,Clubman,Cooper S 4dr Hatchback (2.0L 4cyl Turbo 6M),14335,gas,I4,2,189,5000,front wheel drive,6-speed manual,14335,Hatchback,5,5
17,MINI,MINI Clubman,Clubman,Cooper S ALL4 4dr Hatchback AWD (2.0L 4cyl Turbo 6M),14336,gas,I4,2,189,4700,all wheel drive,6-speed manual,14336,Hatchback,5,5
17,MINI,MINI Clubman,Clubman,John Cooper Works ALL4 4dr Hatchback AWD (2.0L 4cyl Turbo 6M),14337,gas,I4,2,228,5200,all wheel drive,6-speed manual,14337,Hatchback,5,5
17,MINI,MINI Convertible,Convertible,Cooper 2dr Convertible (1.5L 3cyl Turbo 6M),14338,gas,I3,1.5,134,4400,front wheel drive,6-speed manual,14338,Convertible,2,4
17,MINI,MINI Convertible,Convertible,Cooper S 2dr Convertible (2.0L 4cyl Turbo 6M),14339,gas,I4,2,189,4700,front wheel drive,6-speed manual,14339,Convertible,2,4
17,MINI,MINI Convertible,Convertible,John Cooper Works 2dr Convertible (2.0L 4cyl Turbo 6M),14340,gas,I4,2,228,5200,front wheel drive,6-speed manual,14340,Convertible,2,4
17,MINI,MINI Countryman,Countryman,Cooper 4dr Wagon (1.5L 3cyl Turbo 6M),14341,gas,I3,1.5,134,4400,front wheel drive,6-speed manual,14341,Wagon,5,5
17,MINI,MINI Countryman,Countryman,Cooper ALL4 4dr Wagon AWD (1.5L 3cyl Turbo 6M),14342,gas,I3,1.5,134,4400,all wheel drive,6-speed manual,14342,Wagon,5,5
17,MINI,MINI Countryman,Countryman,Cooper S 4dr Wagon (2.0L 4cyl Turbo 8A),14343,gas,I4,2,189,5000,front wheel drive,8-speed shiftable automatic,14343,Wagon,5,5
17,MINI,MINI Countryman,Countryman,Cooper S ALL4 4dr Wagon AWD (2.0L 4cyl Turbo 6M),14344,gas,I4,2,189,5000,all wheel drive,6-speed manual,14344,Wagon,5,5
17,MINI,MINI Countryman,Countryman,Cooper S E ALL4 4dr Wagon AWD (1.5L 3cyl Turbo gas/electric plug-in hybrid 6A),14345,plug-in hybrid,I3,1.5,221,,all wheel drive,6-speed shiftable automatic,14345,Wagon,5,5
17,MINI,MINI Countryman,Countryman,John Cooper Works ALL4 4dr Wagon AWD (2.0L 4cyl Turbo 6M),14346,gas,I4,2,228,5000,all wheel drive,6-speed manual,14346,Wagon,5,5
17,MINI,MINI Hardtop 2 Door,Hardtop 2 Door,Cooper 2dr Hatchback (1.5L 3cyl Turbo 6M),14347,gas,I3,1.5,134,4400,front wheel drive,6-speed manual,14347,Hatchback,3,4
17,MINI,MINI Hardtop 2 Door,Hardtop 2 Door,Cooper S 2dr Hatchback (2.0L 4cyl Turbo 6M),14348,gas,I4,2,189,4700,front wheel drive,6-speed manual,14348,Hatchback,3,4
17,MINI,MINI Hardtop 2 Door,Hardtop 2 Door,John Cooper Works 2dr Hatchback (2.0L 4cyl Turbo 6M),14349,gas,I4,2,228,5200,front wheel drive,6-speed manual,14349,Hatchback,3,4
17,MINI,MINI Hardtop 4 Door,Hardtop 4 Door,Cooper 4dr Hatchback (1.5L 3cyl Turbo 6M),14350,gas,I3,1.5,134,4400,front wheel drive,6-speed manual,14350,Hatchback,5,5
17,MINI,MINI Hardtop 4 Door,Hardtop 4 Door,Cooper S 4dr Hatchback (2.0L 4cyl Turbo 6M),14351,gas,I4,2,189,4700,front wheel drive,6-speed manual,14351,Hatchback,5,5
18,Mitsubishi,Mitsubishi Eclipse Cross,Eclipse Cross,ES 4dr SUV (1.5L 4cyl Turbo CVT),14352,gas,I4,1.5,152,5500,front wheel drive,continuously variable-speed automatic,14352,SUV,5,5
18,Mitsubishi,Mitsubishi Eclipse Cross,Eclipse Cross,ES 4dr SUV AWD (1.5L 4cyl Turbo CVT),14353,gas,I4,1.5,152,5500,all wheel drive,continuously variable-speed automatic,14353,SUV,5,5
18,Mitsubishi,Mitsubishi Eclipse Cross,Eclipse Cross,LE 4dr SUV AWD (1.5L 4cyl Turbo CVT),14354,gas,I4,1.5,152,5500,all wheel drive,continuously variable-speed automatic,14354,SUV,5,5
18,Mitsubishi,Mitsubishi Eclipse Cross,Eclipse Cross,SE 4dr SUV AWD (1.5L 4cyl Turbo CVT),14355,gas,I4,1.5,152,5500,all wheel drive,continuously variable-speed automatic,14355,SUV,5,5
18,Mitsubishi,Mitsubishi Eclipse Cross,Eclipse Cross,SEL 4dr SUV AWD (1.5L 4cyl Turbo CVT),14356,gas,I4,1.5,152,5500,all wheel drive,continuously variable-speed automatic,14356,SUV,5,5
18,Mitsubishi,Mitsubishi Eclipse Cross,Eclipse Cross,SEL Touring 4dr SUV AWD (1.5L 4cyl Turbo CVT),14357,gas,I4,1.5,152,5500,all wheel drive,continuously variable-speed automatic,14357,SUV,5,5
18,Mitsubishi,Mitsubishi Mirage,Mirage,ES 4dr Hatchback (1.2L 3cyl CVT),14359,gas,I3,1.2,78,6000,front wheel drive,continuously variable-speed automatic,14359,Hatchback,5,5
18,Mitsubishi,Mitsubishi Mirage,Mirage,ES 4dr Hatchback (1.2L 3cyl 5M),14358,gas,I3,1.2,78,6000,front wheel drive,5-speed manual,14358,Hatchback,5,5
18,Mitsubishi,Mitsubishi Mirage,Mirage,GT 4dr Hatchback (1.2L 3cyl CVT),14361,gas,I3,1.2,78,6000,front wheel drive,continuously variable-speed automatic,14361,Hatchback,5,5
18,Mitsubishi,Mitsubishi Mirage,Mirage,SE 4dr Hatchback (1.2L 3cyl CVT),14360,gas,I3,1.2,78,6000,front wheel drive,continuously variable-speed automatic,14360,Hatchback,5,5
18,Mitsubishi,Mitsubishi Mirage G4,Mirage G4,ES 4dr Sedan (1.2L 3cyl CVT),14363,gas,I3,1.2,78,6000,front wheel drive,continuously variable-speed automatic,14363,Sedan,4,5
18,Mitsubishi,Mitsubishi Mirage G4,Mirage G4,ES 4dr Sedan (1.2L 3cyl 5M),14362,gas,I3,1.2,78,6000,front wheel drive,5-speed manual,14362,Sedan,4,5
18,Mitsubishi,Mitsubishi Mirage G4,Mirage G4,SE 4dr Sedan (1.2L 3cyl CVT),14364,gas,I3,1.2,78,6000,front wheel drive,continuously variable-speed automatic,14364,Sedan,4,5
18,Mitsubishi,Mitsubishi Outlander,Outlander,ES 4dr SUV (2.4L 4cyl CVT),14365,gas,I4,2.4,166,6000,front wheel drive,continuously variable-speed automatic,14365,SUV,5,7
18,Mitsubishi,Mitsubishi Outlander,Outlander,ES 4dr SUV AWD (2.4L 4cyl CVT),14366,gas,I4,2.4,166,6000,all wheel drive,continuously variable-speed automatic,14366,SUV,5,7
18,Mitsubishi,Mitsubishi Outlander,Outlander,GT 4dr SUV AWD (3.0L 6cyl 6A),14373,gas,V6,3,224,6250,all wheel drive,6-speed shiftable automatic,14373,SUV,5,7
18,Mitsubishi,Mitsubishi Outlander,Outlander,LE 4dr SUV AWD (2.4L 4cyl CVT),14372,gas,I4,2.4,166,6000,all wheel drive,continuously variable-speed automatic,14372,SUV,5,7
18,Mitsubishi,Mitsubishi Outlander,Outlander,LE 4dr SUV (2.4L 4cyl CVT),14371,gas,I4,2.4,166,6000,front wheel drive,continuously variable-speed automatic,14371,SUV,5,7
18,Mitsubishi,Mitsubishi Outlander,Outlander,SE 4dr SUV (2.4L 4cyl CVT),14367,gas,I4,2.4,166,6000,front wheel drive,continuously variable-speed automatic,14367,SUV,5,7
18,Mitsubishi,Mitsubishi Outlander,Outlander,SE 4dr SUV AWD (2.4L 4cyl CVT),14368,gas,I4,2.4,166,6000,all wheel drive,continuously variable-speed automatic,14368,SUV,5,7
18,Mitsubishi,Mitsubishi Outlander,Outlander,SEL 4dr SUV AWD (2.4L 4cyl CVT),14370,gas,I4,2.4,166,6000,all wheel drive,continuously variable-speed automatic,14370,SUV,5,7
18,Mitsubishi,Mitsubishi Outlander,Outlander,SEL 4dr SUV (2.4L 4cyl CVT),14369,gas,I4,2.4,166,6000,front wheel drive,continuously variable-speed automatic,14369,SUV,5,7
18,Mitsubishi,Mitsubishi Outlander PHEV,Outlander PHEV,GT 4dr SUV AWD (2.0L 4cyl gas/electric plug-in hybrid DD),14375,plug-in hybrid,I4,2,,,all wheel drive,1-speed direct drive,14375,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander PHEV,Outlander PHEV,SEL 4dr SUV AWD (2.0L 4cyl gas/electric plug-in hybrid DD),14374,plug-in hybrid,I4,2,,,all wheel drive,1-speed direct drive,14374,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander Sport,Outlander Sport,2.0 ES 4dr SUV 4WD (2.0L 4cyl CVT),14378,gas,I4,2,148,6000,four wheel drive,continuously variable-speed automatic,14378,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander Sport,Outlander Sport,2.0 ES 4dr SUV (2.0L 4cyl CVT),14377,gas,I4,2,148,6000,front wheel drive,continuously variable-speed automatic,14377,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander Sport,Outlander Sport,2.0 ES 4dr SUV (2.0L 4cyl 5M),14376,gas,I4,2,148,6000,front wheel drive,5-speed manual,14376,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander Sport,Outlander Sport,2.0 LE 4dr SUV 4WD (2.0L 4cyl CVT),14380,gas,I4,2,148,6000,four wheel drive,continuously variable-speed automatic,14380,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander Sport,Outlander Sport,2.0 LE 4dr SUV (2.0L 4cyl CVT),14379,gas,I4,2,148,6000,front wheel drive,continuously variable-speed automatic,14379,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander Sport,Outlander Sport,2.4 SE 4dr SUV (2.4L 4cyl CVT),14381,gas,I4,2.4,168,6000,front wheel drive,continuously variable-speed automatic,14381,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander Sport,Outlander Sport,2.4 SE 4dr SUV 4WD (2.4L 4cyl CVT),14382,gas,I4,2.4,168,6000,four wheel drive,continuously variable-speed automatic,14382,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander Sport,Outlander Sport,2.4 SEL 4dr SUV 4WD (2.4L 4cyl CVT),14384,gas,I4,2.4,168,6000,four wheel drive,continuously variable-speed automatic,14384,SUV,5,5
18,Mitsubishi,Mitsubishi Outlander Sport,Outlander Sport,2.4 SEL 4dr SUV (2.4L 4cyl CVT),14383,gas,I4,2.4,168,6000,front wheel drive,continuously variable-speed automatic,14383,SUV,5,5
19,Nissan,Nissan 370Z,370Z,2dr Coupe (3.7L 6cyl 6M),14385,gas,V6,3.7,332,7000,rear wheel drive,6-speed manual,14385,Coupe,2,2
19,Nissan,Nissan 370Z,370Z,2dr Coupe (3.7L 6cyl 7A),14386,gas,V6,3.7,332,7000,rear wheel drive,7-speed shiftable automatic,14386,Coupe,2,2
19,Nissan,Nissan 370Z,370Z,2dr Convertible (3.7L 6cyl 7A),14393,gas,V6,3.7,332,7000,rear wheel drive,7-speed shiftable automatic,14393,Convertible,2,2
19,Nissan,Nissan 370Z,370Z,NISMO Tech 2dr Coupe (3.7L 6cyl 7A),14398,gas,V6,3.7,350,7400,rear wheel drive,7-speed shiftable automatic,14398,Coupe,2,2
19,Nissan,Nissan 370Z,370Z,NISMO Tech 2dr Coupe (3.7L 6cyl 6M),14397,gas,V6,3.7,350,7400,rear wheel drive,6-speed manual,14397,Coupe,2,2
19,Nissan,Nissan 370Z,370Z,Sport 2dr Coupe (3.7L 6cyl 6M),14387,gas,V6,3.7,332,7000,rear wheel drive,6-speed manual,14387,Coupe,2,2
19,Nissan,Nissan 370Z,370Z,Sport 2dr Coupe (3.7L 6cyl 7A),14388,gas,V6,3.7,332,7000,rear wheel drive,7-speed shiftable automatic,14388,Coupe,2,2
19,Nissan,Nissan 370Z,370Z,Sport Tech 2dr Coupe (3.7L 6cyl 7A),14390,gas,V6,3.7,332,7000,rear wheel drive,7-speed shiftable automatic,14390,Coupe,2,2
19,Nissan,Nissan 370Z,370Z,Sport Tech 2dr Coupe (3.7L 6cyl 6M),14389,gas,V6,3.7,332,7000,rear wheel drive,6-speed manual,14389,Coupe,2,2
19,Nissan,Nissan 370Z,370Z,Touring 2dr Coupe (3.7L 6cyl 6M),14391,gas,V6,3.7,332,7000,rear wheel drive,6-speed manual,14391,Coupe,2,2
19,Nissan,Nissan 370Z,370Z,Touring 2dr Coupe (3.7L 6cyl 7A),14392,gas,V6,3.7,332,7000,rear wheel drive,7-speed shiftable automatic,14392,Coupe,2,2
19,Nissan,Nissan 370Z,370Z,Touring 2dr Convertible (3.7L 6cyl 7A),14394,gas,V6,3.7,332,7000,rear wheel drive,7-speed shiftable automatic,14394,Convertible,2,2
19,Nissan,Nissan 370Z,370Z,Touring Sport 2dr Convertible (3.7L 6cyl 6M),14395,gas,V6,3.7,332,7000,rear wheel drive,6-speed manual,14395,Convertible,2,2
19,Nissan,Nissan 370Z,370Z,Touring Sport 2dr Convertible (3.7L 6cyl 7A),14396,gas,V6,3.7,332,7000,rear wheel drive,7-speed shiftable automatic,14396,Convertible,2,2
19,Nissan,Nissan Altima,Altima,2.5 S 4dr Sedan (2.5L 4cyl CVT),14399,gas,I4,2.5,179,6000,front wheel drive,continuously variable-speed automatic,14399,Sedan,4,5
19,Nissan,Nissan Altima,Altima,2.5 SL 4dr Sedan (2.5L 4cyl CVT),14402,gas,I4,2.5,179,6000,front wheel drive,continuously variable-speed automatic,14402,Sedan,4,5
19,Nissan,Nissan Altima,Altima,2.5 SR 4dr Sedan (2.5L 4cyl CVT),14400,gas,I4,2.5,179,6000,front wheel drive,continuously variable-speed automatic,14400,Sedan,4,5
19,Nissan,Nissan Altima,Altima,2.5 SV 4dr Sedan (2.5L 4cyl CVT),14401,gas,I4,2.5,179,6000,front wheel drive,continuously variable-speed automatic,14401,Sedan,4,5
19,Nissan,Nissan Altima,Altima,3.5 SL 4dr Sedan (3.5L 6cyl CVT),14403,gas,V6,3.5,270,6400,front wheel drive,continuously variable-speed automatic,14403,Sedan,4,5
19,Nissan,Nissan Armada,Armada,Platinum 4dr SUV 4WD (5.6L 8cyl 7A),14409,gas,V8,5.6,390,5800,four wheel drive,7-speed automatic,14409,SUV,5,8
19,Nissan,Nissan Armada,Armada,Platinum 4dr SUV (5.6L 8cyl 7A),14408,gas,V8,5.6,390,5800,rear wheel drive,7-speed automatic,14408,SUV,5,8
19,Nissan,Nissan Armada,Armada,SL 4dr SUV 4WD (5.6L 8cyl 7A),14407,gas,V8,5.6,390,5800,four wheel drive,7-speed automatic,14407,SUV,5,8
19,Nissan,Nissan Armada,Armada,SL 4dr SUV (5.6L 8cyl 7A),14406,gas,V8,5.6,390,5800,rear wheel drive,7-speed automatic,14406,SUV,5,8
19,Nissan,Nissan Armada,Armada,SV 4dr SUV 4WD (5.6L 8cyl 7A),14405,gas,V8,5.6,390,5800,four wheel drive,7-speed automatic,14405,SUV,5,8
19,Nissan,Nissan Armada,Armada,SV 4dr SUV (5.6L 8cyl 7A),14404,gas,V8,5.6,390,5800,rear wheel drive,7-speed automatic,14404,SUV,5,8
19,Nissan,Nissan Frontier,Frontier,Desert Runner 4dr Crew Cab 5.0 ft. SB (4.0L 6cyl 5A),14426,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,14426,Truck (Crew Cab),4,5
19,Nissan,Nissan Frontier,Frontier,Desert Runner 4dr King Cab 6.1 ft. SB (4.0L 6cyl 5A),14416,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,14416,Truck (King Cab),4,4
19,Nissan,Nissan Frontier,Frontier,PRO-4X 4dr Crew Cab 4WD 5.0 ft. SB (4.0L 6cyl 5A),14428,gas,V6,4,261,5600,four wheel drive,5-speed automatic,14428,Truck (Crew Cab),4,5
19,Nissan,Nissan Frontier,Frontier,PRO-4X 4dr Crew Cab 4WD 5.0 ft. SB (4.0L 6cyl 6M),14427,gas,V6,4,261,5600,four wheel drive,6-speed manual,14427,Truck (Crew Cab),4,5
19,Nissan,Nissan Frontier,Frontier,PRO-4X 4dr King Cab 4WD 6.1 ft. SB (4.0L 6cyl 5A),14417,gas,V6,4,261,5600,four wheel drive,5-speed automatic,14417,Truck (King Cab),4,4
19,Nissan,Nissan Frontier,Frontier,S 4dr King Cab 6.1 ft. SB (2.5L 4cyl 5M),14410,gas,I4,2.5,152,5200,rear wheel drive,5-speed manual,14410,Truck (King Cab),4,4
19,Nissan,Nissan Frontier,Frontier,S 4dr King Cab 6.1 ft. SB (2.5L 4cyl 5A),14411,gas,I4,2.5,152,5200,rear wheel drive,5-speed automatic,14411,Truck (King Cab),4,4
19,Nissan,Nissan Frontier,Frontier,S 4dr Crew Cab 5.0 ft. SB (4.0L 6cyl 6M),14418,gas,V6,4,261,5600,rear wheel drive,6-speed manual,14418,Truck (Crew Cab),4,5
19,Nissan,Nissan Frontier,Frontier,S 4dr Crew Cab 5.0 ft. SB (4.0L 6cyl 5A),14419,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,14419,Truck (Crew Cab),4,5
19,Nissan,Nissan Frontier,Frontier,S 4dr Crew Cab 4WD 5.0 ft. SB (4.0L 6cyl 5A),14420,gas,V6,4,261,5600,four wheel drive,5-speed automatic,14420,Truck (Crew Cab),4,5
19,Nissan,Nissan Frontier,Frontier,SL 4dr Crew Cab 5.0 ft. SB (4.0L 6cyl 5A),14429,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,14429,Truck (Crew Cab),4,5
19,Nissan,Nissan Frontier,Frontier,SL 4dr Crew Cab 4WD 5.0 ft. SB (4.0L 6cyl 5A),14430,gas,V6,4,261,5600,four wheel drive,5-speed automatic,14430,Truck (Crew Cab),4,5
19,Nissan,Nissan Frontier,Frontier,SV 4dr Crew Cab 6.1 ft. SB (4.0L 6cyl 5A),14422,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,14422,Truck (Crew Cab),4,5
19,Nissan,Nissan Frontier,Frontier,SV 4dr Crew Cab 4WD 5.0 ft. SB (4.0L 6cyl 5A),14423,gas,V6,4,261,5600,four wheel drive,5-speed automatic,14423,Truck (Crew Cab),4,5
19,Nissan,Nissan Frontier,Frontier,SV 4dr Crew Cab 4WD 6.1 ft. SB (4.0L 6cyl 5A),14424,gas,V6,4,261,5600,four wheel drive,5-speed automatic,14424,Truck (Crew Cab),4,5
19,Nissan,Nissan Frontier,Frontier,SV 4dr Crew Cab 4WD 5.0 ft. SB (4.0L 6cyl 6M),14425,gas,V6,4,261,5600,four wheel drive,6-speed manual,14425,Truck (Crew Cab),4,5
19,Nissan,Nissan Frontier,Frontier,SV 4dr King Cab 4WD 6.1 ft. SB (4.0L 6cyl 5A),14415,gas,V6,4,261,5600,four wheel drive,5-speed automatic,14415,Truck (King Cab),4,4
19,Nissan,Nissan Frontier,Frontier,SV 4dr King Cab 6.1 ft. SB (4.0L 6cyl 5A),14414,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,14414,Truck (King Cab),4,4
19,Nissan,Nissan Frontier,Frontier,SV 4dr King Cab 6.1 ft. SB (2.5L 4cyl 5A),14413,gas,I4,2.5,152,5200,rear wheel drive,5-speed automatic,14413,Truck (King Cab),4,4
19,Nissan,Nissan Frontier,Frontier,SV 4dr Crew Cab 5.0 ft. SB (4.0L 6cyl 5A),14421,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,14421,Truck (Crew Cab),4,5
19,Nissan,Nissan Frontier,Frontier,SV 4dr King Cab 6.1 ft. SB (2.5L 4cyl 5M),14412,gas,I4,2.5,152,5200,rear wheel drive,5-speed manual,14412,Truck (King Cab),4,4
19,Nissan,Nissan GT-R,GT-R,NISMO 2dr Coupe AWD (3.8L 6cyl Turbo 6AM),14434,gas,V6,3.8,600,6800,all wheel drive,6-speed automated manual,14434,Coupe,2,4
19,Nissan,Nissan GT-R,GT-R,Premium 2dr Coupe AWD (3.8L 6cyl Turbo 6AM),14432,gas,V6,3.8,565,6800,all wheel drive,6-speed automated manual,14432,Coupe,2,4
19,Nissan,Nissan GT-R,GT-R,Pure 2dr Coupe AWD (3.8L 6cyl Turbo 6AM),14431,gas,V6,3.8,565,6800,all wheel drive,6-speed automated manual,14431,Coupe,2,4
19,Nissan,Nissan GT-R,GT-R,Track Edition 2dr Coupe AWD (3.8L 6cyl Turbo 6AM),14433,gas,V6,3.8,565,6800,all wheel drive,6-speed automated manual,14433,Coupe,2,4
19,Nissan,Nissan Kicks,Kicks,S 4dr Hatchback (1.6L 4cyl CVT),14435,gas,I4,1.6,125,,front wheel drive,continuously variable-speed automatic,14435,Hatchback,5,5
19,Nissan,Nissan Kicks,Kicks,SR 4dr Hatchback (1.6L 4cyl CVT),14437,gas,I4,1.6,125,,front wheel drive,continuously variable-speed automatic,14437,Hatchback,5,5
19,Nissan,Nissan Kicks,Kicks,SV 4dr Hatchback (1.6L 4cyl CVT),14436,gas,I4,1.6,125,,front wheel drive,continuously variable-speed automatic,14436,Hatchback,5,5
19,Nissan,Nissan LEAF,LEAF,S 4dr Hatchback (electric DD),14438,electric,,,147,3282,front wheel drive,1-speed direct drive,14438,Hatchback,5,5
19,Nissan,Nissan LEAF,LEAF,SL 4dr Hatchback (electric DD),14440,electric,,,147,3282,front wheel drive,1-speed direct drive,14440,Hatchback,5,5
19,Nissan,Nissan LEAF,LEAF,SV 4dr Hatchback (electric DD),14439,electric,,,147,3282,front wheel drive,1-speed direct drive,14439,Hatchback,5,5
19,Nissan,Nissan Maxima,Maxima,3.5 S 4dr Sedan (3.5L 6cyl CVT),14441,gas,V6,3.5,300,6400,front wheel drive,continuously variable-speed automatic,14441,Sedan,4,5
19,Nissan,Nissan Maxima,Maxima,3.5 SL 4dr Sedan (3.5L 6cyl CVT),14443,gas,V6,3.5,300,6400,front wheel drive,continuously variable-speed automatic,14443,Sedan,4,5
19,Nissan,Nissan Maxima,Maxima,3.5 SR 4dr Sedan (3.5L 6cyl CVT),14444,gas,V6,3.5,300,6400,front wheel drive,continuously variable-speed automatic,14444,Sedan,4,5
19,Nissan,Nissan Maxima,Maxima,3.5 SV 4dr Sedan (3.5L 6cyl CVT),14442,gas,V6,3.5,300,6400,front wheel drive,continuously variable-speed automatic,14442,Sedan,4,5
19,Nissan,Nissan Maxima,Maxima,Platinum 4dr Sedan (3.5L 6cyl CVT),14445,gas,V6,3.5,300,6400,front wheel drive,continuously variable-speed automatic,14445,Sedan,4,5
19,Nissan,Nissan Murano,Murano,Platinum 4dr SUV (3.5L 6cyl CVT),14452,gas,V6,3.5,260,6000,front wheel drive,continuously variable-speed automatic,14452,SUV,5,5
19,Nissan,Nissan Murano,Murano,Platinum 4dr SUV AWD (3.5L 6cyl CVT),14453,gas,V6,3.5,260,6000,all wheel drive,continuously variable-speed automatic,14453,SUV,5,5
19,Nissan,Nissan Murano,Murano,S 4dr SUV (3.5L 6cyl CVT),14446,gas,V6,3.5,260,6000,front wheel drive,continuously variable-speed automatic,14446,SUV,5,5
19,Nissan,Nissan Murano,Murano,S 4dr SUV AWD (3.5L 6cyl CVT),14447,gas,V6,3.5,260,6000,all wheel drive,continuously variable-speed automatic,14447,SUV,5,5
19,Nissan,Nissan Murano,Murano,SL 4dr SUV (3.5L 6cyl CVT),14450,gas,V6,3.5,260,6000,front wheel drive,continuously variable-speed automatic,14450,SUV,5,5
19,Nissan,Nissan Murano,Murano,SL 4dr SUV AWD (3.5L 6cyl CVT),14451,gas,V6,3.5,260,6000,all wheel drive,continuously variable-speed automatic,14451,SUV,5,5
19,Nissan,Nissan Murano,Murano,SV 4dr SUV (3.5L 6cyl CVT),14448,gas,V6,3.5,260,6000,front wheel drive,continuously variable-speed automatic,14448,SUV,5,5
19,Nissan,Nissan Murano,Murano,SV 4dr SUV AWD (3.5L 6cyl CVT),14449,gas,V6,3.5,260,6000,all wheel drive,continuously variable-speed automatic,14449,SUV,5,5
19,Nissan,Nissan NV Cargo,NV Cargo,1500 S 3dr Van (4.0L 6cyl 5A),14454,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,14454,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,1500 SV 3dr Van (4.0L 6cyl 5A),14455,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,14455,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,2500 S 3dr Van (4.0L 6cyl 5A),14456,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,14456,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,2500 S 3dr Van w/High Roof (5.6L 8cyl 7A),14462,gas,V8,5.6,375,5800,rear wheel drive,7-speed automatic,14462,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,2500 S 3dr Van w/High Roof (4.0L 6cyl 5A),14461,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,14461,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,2500 S 3dr Van (5.6L 8cyl 7A),14457,gas,V8,5.6,375,5800,rear wheel drive,7-speed automatic,14457,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,2500 SL 3dr Van w/High Roof (4.0L 6cyl 5A),14466,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,14466,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,2500 SL 3dr Van (4.0L 6cyl 5A),14460,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,14460,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,2500 SV 3dr Van w/High Roof (4.0L 6cyl 5A),14463,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,14463,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,2500 SV 3dr Van (5.6L 8cyl 7A),14459,gas,V8,5.6,375,5800,rear wheel drive,7-speed automatic,14459,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,2500 SV 3dr Van (4.0L 6cyl 5A),14458,gas,V6,4,261,5600,rear wheel drive,5-speed automatic,14458,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,2500 SV 3dr Van w/High Roof (5.6L 8cyl 7A),14464,gas,V8,5.6,375,5800,rear wheel drive,7-speed automatic,14464,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,3500 S 3dr Van (5.6L 8cyl 7A),14465,gas,V8,5.6,375,5800,rear wheel drive,7-speed automatic,14465,Van,4,2
19,Nissan,Nissan NV Cargo,NV Cargo,3500 S 3dr Van w/High Roof (5.6L 8cyl 7A),14469,gas,V8,5.6,375,5800,rear wheel drive,7-speed automatic,14469,Van,4,2
